A1,A1Label,Rel,A2,A2Label,Count
BCIO:006152,belief about control over behaviour,Positively influences,BCIO:006016,behavioural intention,1
BCIO:050329,attitude towards a behaviour,Influences,BCIO:006041,perceived evaluative behavioural norm,1
BCIO:006041,perceived evaluative behavioural norm,Influences,BCIO:050329,attitude towards a behaviour,1
BCIO:050329,attitude towards a behaviour,Influences,BCIO:006152,belief about control over behaviour,1
BCIO:006152,belief about control over behaviour,Influences,BCIO:050329,attitude towards a behaviour,1
BCIO:050651,evaluative belief formation about a behaviour,Influences (*),BCIO:006019,belief about consequences of behaviour,1
BCIO:006024,belief about likelihood of consequences of behaviour,Influences (*),BCIO:006019,belief about consequences of behaviour,1
BCIO:006019,belief about consequences of behaviour,Influences (+),BCIO:006148,evaluative belief about the consequences of behaviour,1
BCIO:006148,evaluative belief about the consequences of behaviour,Positively influences,BCIO:050329,attitude towards a behaviour,1
BCIO:006039,perceived norm,Positively influences,BCIO:006041,perceived evaluative behavioural norm,1
BCIO:006039,perceived norm,Influences (*),BCIO:006042,normative belief,1
IAO:0000027,data item,Influences (*),BCIO:006042,normative belief,1
BCIO:006042,normative belief,Influences (+),BCIO:006039,perceived norm,1
IAO:0000027,data item,Influences (*),BCIO:006017,belief about barriers to a behaviour,1
IAO:0000027,data item,Influences (*),BCIO:050591,belief about enablers of a behaviour,1
BCIO:006017,belief about barriers to a behaviour,Influences (+),BCIO:006152,belief about control over behaviour,1
BCIO:050591,belief about enablers of a behaviour,Influences (+),BCIO:006152,belief about control over behaviour,1
BCIO:050927,control over behaviour,Positively influences,BCIO:006152,belief about control over behaviour,1
BCIO:006086,behavioural opportunity,Influences,BCIO:036000,individual human behaviour,1
BCIO:050215,behavioural capability,Influences,BCIO:036000,individual human behaviour,1
BCIO:036000,individual human behaviour,Influences,BCIO:050215,behavioural capability,1
BCIO:036000,individual human behaviour,Influences,BCIO:006086,behavioural opportunity,1
BCIO:036000,individual human behaviour,Influences,BCIO:006133,behavioural motivation,1
BCIO:006086,behavioural opportunity,Influences,BCIO:006133,behavioural motivation,1
BCIO:006009,physical behavioural capability,Type of,BCIO:050215,behavioural capability,1
BCIO:050318,reflective behavioural motivation,Type of,BCIO:006133,behavioural motivation,1
BCIO:006134,automatic behavioural motivation,Type of,BCIO:006133,behavioural motivation,1
BCIO:006089,physical behavioural opportunity,Type of,BCIO:006086,behavioural opportunity,1
BCIO:006090,social behavioural opportunity,Type of,BCIO:006086,behavioural opportunity,1
BCIO:006154,self-efficacy belief for a behaviour,Influences,BCIO:006047,decision,1
BCIO:050437,health-related behaviour,Influences,BCIO:050827,past occurrence of a target behaviour,1
BCIO:006002,family environmental system,Influences,BCIO:050800,observational learning,1
BCIO:006003,friendship network,Influences,BCIO:050800,observational learning,1
BCIO:050213,professional network,Influences,BCIO:050800,observational learning,1
BCIO:006002,family environmental system,Influences,BCIO:050748,psychological attachment formation,1
BCIO:006003,friendship network,Influences,BCIO:050748,psychological attachment formation,1
BCIO:050213,professional network,Influences,BCIO:050748,psychological attachment formation,1
BCIO:006016,behavioural intention,Influences,BCIO:050437,health-related behaviour,1
BCIO:006047,decision,Influences,BCIO:050437,health-related behaviour,1
BCIO:006001,social environmental system,Influences,BCIO:050636,egoistic personal health value,1
BCIO:006001,social environmental system,Influences,BCIO:050690,knowledge about threat avoidance,1
BCIO:050328,attitude,Influences,BCIO:006047,decision,1
BCIO:050868,internal influence on behaviour,Influences,BCIO:050776,social influence process,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:050636,egoistic personal health value,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:050219,belief about health consequences of behaviour,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:050604,belief about the financial consequences of a behaviour,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:006059,motivation to comply,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:006039,perceived norm,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:006004,mental skill,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:050222,self-regulatory skill,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:006010,physical skill,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:006152,belief about control over behaviour,1
BCIO:050328,attitude,Influences,BCIO:050776,social influence process,1
BCIO:050776,social influence process,Influences,BCIO:050868,internal influence on behaviour,1
BCIO:050776,social influence process,Influences,BCIO:050328,attitude,1
BCIO:050328,attitude,Influences,BCIO:050868,internal influence on behaviour,1
ADDICTO:0000399,self-identity,Influences,BCIO:006152,belief about control over behaviour,1
BCIO:050748,psychological attachment formation,Influences,BCIO:006152,belief about control over behaviour,1
BCIO:050690,knowledge about threat avoidance,Influences,BCIO:006152,belief about control over behaviour,1
BCIO:006011,social behavioural capability,Influences,BCIO:006004,mental skill,1
BCIO:006011,social behavioural capability,Influences,BCIO:050222,self-regulatory skill,1
BCIO:006011,social behavioural capability,Influences,BCIO:006010,physical skill,1
BCIO:050690,knowledge about threat avoidance,Influences,BCIO:006004,mental skill,1
BCIO:050690,knowledge about threat avoidance,Influences,BCIO:050222,self-regulatory skill,1
BCIO:050690,knowledge about threat avoidance,Influences,BCIO:006010,physical skill,1
BCIO:006011,social behavioural capability,Influences,BCIO:006039,perceived norm,1
BCIO:050690,knowledge about threat avoidance,Influences,BCIO:006039,perceived norm,1
BCIO:050636,egoistic personal health value,Influences,BCIO:006059,motivation to comply,1
BCIO:006011,social behavioural capability,Influences,BCIO:050219,belief about health consequences of behaviour,1
BCIO:006011,social behavioural capability,Influences,BCIO:050604,belief about the financial consequences of a behaviour,1
BCIO:050800,observational learning,Influences,BCIO:050219,belief about health consequences of behaviour,1
BCIO:050800,observational learning,Influences,BCIO:050604,belief about the financial consequences of a behaviour,1
BCIO:050636,egoistic personal health value,Influences,BCIO:006148,evaluative belief about the consequences of behaviour,1
ADDICTO:0000399,self-identity,Influences,BCIO:006059,motivation to comply,1
BCIO:050868,internal influence on behaviour,Influences,BCIO:050328,attitude,1
BCIO:006059,motivation to comply,Influences,BCIO:006016,behavioural intention,1
BCIO:006059,motivation to comply,Influences,BCIO:006047,decision,1
BCIO:006039,perceived norm,Influences,BCIO:006047,decision,1
BCIO:050800,observational learning,Influences,BCIO:006039,perceived norm,1
BCIO:050800,observational learning,Influences,BCIO:006004,mental skill,1
BCIO:050800,observational learning,Influences,BCIO:050222,self-regulatory skill,1
BCIO:050800,observational learning,Influences,BCIO:006010,physical skill,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:050690,knowledge about threat avoidance,1
MF:0000032,bodily disposition,Influences,ADDICTO:0000399,self-identity,1
MF:0000032,bodily disposition,Influences,BCIO:006011,social behavioural capability,1
ADDICTO:0000399,self-identity,Influences,BCIO:006148,evaluative belief about the consequences of behaviour,1
BCIO:050800,observational learning,Influences,BCIO:006148,evaluative belief about the consequences of behaviour,1
BCIO:050690,knowledge about threat avoidance,Influences,BCIO:050219,belief about health consequences of behaviour,1
BCIO:050690,knowledge about threat avoidance,Influences,BCIO:050604,belief about the financial consequences of a behaviour,1
BCIO:050748,psychological attachment formation,Influences,BCIO:006059,motivation to comply,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:006148,evaluative belief about the consequences of behaviour,1
BCIO:050827,past occurrence of a target behaviour,Influences,ADDICTO:0000399,self-identity,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:006011,social behavioural capability,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:050800,observational learning,1
BCIO:050827,past occurrence of a target behaviour,Influences,BCIO:050748,psychological attachment formation,1
BCIO:050868,internal influence on behaviour,Type of,ENVO:01000452,environmental disposition,1
BCIO:050868,internal influence on behaviour,Type of,BCIO:050884,total internal influence on behaviour,1
BCIO:050776,social influence process,Type of,ENVO:01000452,environmental disposition,1
BCIO:050776,social influence process,Type of,BCIO:050884,total internal influence on behaviour,1
BCIO:050328,attitude,Type of,ENVO:01000452,environmental disposition,1
BCIO:050328,attitude,Type of,BCIO:050884,total internal influence on behaviour,1
BCIO:006039,perceived norm,Influences (*),BCIO:006059,motivation to comply,1
BCIO:006059,motivation to comply,Influences (*),BCIO:006039,perceived norm,1
BCIO:006004,mental skill,Influences (*),BCIO:006154,self-efficacy belief for a behaviour,1
BCIO:050222,self-regulatory skill,Influences (*),BCIO:006154,self-efficacy belief for a behaviour,1
BCIO:006010,physical skill,Influences (*),BCIO:006154,self-efficacy belief for a behaviour,1
BCIO:006152,belief about control over behaviour,Influences (*),BCIO:006154,self-efficacy belief for a behaviour,1
MF:0000032,bodily disposition,Part of,BCIO:050868,internal influence on behaviour,1
BCIO:006002,family environmental system,Part of,BCIO:050776,social influence process,1
BCIO:006003,friendship network,Part of,BCIO:050776,social influence process,1
BCIO:050213,professional network,Part of,BCIO:050776,social influence process,1
BCIO:006001,social environmental system,Part of,BCIO:050328,attitude,1
BCIO:050219,belief about health consequences of behaviour,Influences (*),BCIO:050328,attitude,1
BCIO:050604,belief about the financial consequences of a behaviour,Influences (*),BCIO:050328,attitude,1
BCIO:006029,belief about ones environment,Type of,MFOEM:000075,appraisal of causal agency,1
BCIO:006001,social environmental system,Type of,MFOEM:000075,appraisal of causal agency,1
ENVO:01000452,environmental disposition,Type of,MFOEM:000075,appraisal of causal agency,1
BCIO:050328,attitude,Type of,MFOEM:000075,appraisal of causal agency,1
BCIO:006016,behavioural intention,Type of,MFOEM:000075,appraisal of causal agency,1
BCIO:006019,belief about consequences of behaviour,Type of,MFOEM:000075,appraisal of causal agency,1
BCIO:006011,social behavioural capability,Part of,BCIO:006001,social environmental system,1
BCIO:006011,social behavioural capability,Part of,ENVO:01000452,environmental disposition,1
BCIO:050800,observational learning,Part of,ENVO:01000452,environmental disposition,1
BCIO:050748,psychological attachment formation,Part of,BCIO:006001,social environmental system,1
BCIO:050748,psychological attachment formation,Part of,ENVO:01000452,environmental disposition,1
BCIO:050690,knowledge about threat avoidance,Part of,BCIO:006001,social environmental system,1
BCIO:050690,knowledge about threat avoidance,Part of,ENVO:01000452,environmental disposition,1
ADDICTO:0000399,self-identity,Part of,ENVO:01000452,environmental disposition,1
BCIO:050636,egoistic personal health value,Part of,BCIO:006001,social environmental system,1
BCIO:050636,egoistic personal health value,Part of,ENVO:01000452,environmental disposition,1
BCIO:006152,belief about control over behaviour,Part of,BCIO:006019,belief about consequences of behaviour,1
BCIO:006004,mental skill,Part of,BCIO:006019,belief about consequences of behaviour,1
BCIO:050222,self-regulatory skill,Part of,BCIO:006019,belief about consequences of behaviour,1
BCIO:006010,physical skill,Part of,BCIO:006019,belief about consequences of behaviour,1
BCIO:006039,perceived norm,Part of,BCIO:006019,belief about consequences of behaviour,1
