BCIO:026029---community facility	subClassOf	BCIO:026030---sport and exercise facility
BCIO:026029---community facility	subClassOf	BCIO:026031---social centre or Community Hall facility
BCIO:026029---community facility	subClassOf	BCIO:026032---library facility
BCIO:015120---foster parent	subClassOf	BCIO:015122---foster father
BCIO:015120---foster parent	subClassOf	BCIO:015121---foster mother
MFOEM:000001---emotion process	subClassOf	MFOEM:000019---disgust
MFOEM:000001---emotion process	subClassOf	MFOEM:000055---shame
MFOEM:000001---emotion process	subClassOf	MFOEM:000212---negative emotion
MFOEM:000001---emotion process	subClassOf	MFOEM:000026---fear
MFOEM:000001---emotion process	subClassOf	MFOEM:000028---anxiety
MFOEM:000001---emotion process	subClassOf	MFOEM:000056---sadness
MFOEM:000001---emotion process	subClassOf	MFOEM:000169---satisfaction
MFOEM:000001---emotion process	subClassOf	MFOEM:000033---interest
MFOEM:000001---emotion process	subClassOf	MFOEM:000035---pleasure (emotion)
MFOEM:000001---emotion process	subClassOf	MFOEM:000042---happiness
MFOEM:000001---emotion process	subClassOf	BCIO:050638---emotion about self
MFOEM:000001---emotion process	subClassOf	BCIO:050232---regret
MFOEM:000001---emotion process	subClassOf	MFOEM:000053---guilt
MFOEM:000001---emotion process	subClassOf	MFOEM:000032---surprise
MFOEM:000001---emotion process	subClassOf	MFOEM:000009---anger
BCIO:015315---ethnic group membership population statistic	subClassOf	BCIO:015316---percentage ethnic group membership population statistic
BCIO:015315---ethnic group membership population statistic	subClassOf	BCIO:015317---proportion ethnic group membership population statistic
BCIO:015198---adoptive daughter population statistic	subClassOf	BCIO:015199---percentage adoptive daughter population statistic
BCIO:015198---adoptive daughter population statistic	subClassOf	BCIO:015200---proportion adoptive daughter population statistic
MFOEM:000226---appraisal of desirability	subClassOf	MFOEM:000085---appraisal of desirability of consequences
BCIO:015540---nonbinary gender population statistic	subClassOf	BCIO:015542---proportion nonbinary gender population statistic
BCIO:015540---nonbinary gender population statistic	subClassOf	BCIO:015541---percentage nonbinary gender population statistic
BCIO:050219---belief about health consequences of behaviour	subClassOf	BCIO:050607---belief about the positive health consequences of a behaviour
BCIO:050219---belief about health consequences of behaviour	subClassOf	BCIO:050605---belief about the negative health consequences of a behaviour
MF:0000021---interpersonal process	subClassOf	BCIO:050776---social influence process
MF:0000021---interpersonal process	subClassOf	BCIO:050881---social group process
BCIO:015327---female biological sex population statistic	subClassOf	BCIO:015329---proportion female biological sex population statistic
BCIO:015327---female biological sex population statistic	subClassOf	BCIO:015328---percentage female biological sex population statistic
BCIO:050711---motivation to avert harm	subClassOf	BCIO:050712---motivation to reduce current harm
BFO:0000019---quality	subClassOf	BCIO:006085---location
BFO:0000019---quality	subClassOf	SDGIO:00010029---employment status
BFO:0000019---quality	subClassOf	MF:0000074---bodily quality
BCIO:040000---individual human activity	subClassOf	BCIO:050916---participant engagement with intervention
BCIO:050424---non-linguistic communication behaviour using body language	subClassOf	BCIO:036002---non-linguistic communication behaviour using gesture
BCIO:050424---non-linguistic communication behaviour using body language	subClassOf	BCIO:050425---non-linguistic communication behaviour using facial expression
BCIO:050424---non-linguistic communication behaviour using body language	subClassOf	BCIO:050375---non-linguistic communication behaviour using eye contact
BCIO:050834---regulatory behaviour	subClassOf	BCIO:050811---cue management behaviour
BCIO:010071---personal care worker	subClassOf	BCIO:010075---home-based personal care worker
BCIO:010071---personal care worker	subClassOf	BCIO:010073---teachers’ aide
BCIO:010071---personal care worker	subClassOf	BCIO:010074---health care assistant
BCIO:010071---personal care worker	subClassOf	BCIO:010072---child care worker
BCIO:050892---social grouping	subClassOf	BCIO:050891---social group
BCIO:007204---promise positive consequence for alternative behaviour BCT	subClassOf	BCIO:007219---promise positive social consequence for alternative behaviour BCT
BCIO:007204---promise positive consequence for alternative behaviour BCT	subClassOf	BCIO:007210---promise positive material consequence for alternative behaviour BCT
OMRSE:00000063---hospital facility	subClassOf	BCIO:026015---hospital outpatient clinic facility
OMRSE:00000063---hospital facility	subClassOf	OMRSE:00000114---emergency department facility
MF:0000203---personality trait	subClassOf	MFOEM:000204---emotional personality trait
BCIO:015512---member of a multi-person household some related population statistic	subClassOf	BCIO:015514---proportion member of a multi-person household some related population statistic
BCIO:015512---member of a multi-person household some related population statistic	subClassOf	BCIO:015513---percentage member of a multi-person household some related population statistic
BCIO:050633---dissonance reduction through mental process	subClassOf	BCIO:050580---behavioural dissonance reduction through mental process
BCIO:015366---grandfather population statistic	subClassOf	BCIO:015368---proportion grandfather population statistic
BCIO:015366---grandfather population statistic	subClassOf	BCIO:015367---percentage grandfather population statistic
BFO:0000031---generically dependent continuant	subClassOf	IAO:0000030---information content entity
BCIO:010094---relatedness between person source and the target population	subClassOf	BCIO:010100---carer
BCIO:010094---relatedness between person source and the target population	subClassOf	BCIO:010101---friend
BCIO:010094---relatedness between person source and the target population	subClassOf	BCIO:010102---colleague
BCIO:010094---relatedness between person source and the target population	subClassOf	BCIO:010105---embedded in participants’ community
BCIO:010094---relatedness between person source and the target population	subClassOf	BCIO:010104---peer
BCIO:010094---relatedness between person source and the target population	subClassOf	BCIO:010103---employer
BCIO:006044---situational self-efficacy belief for a behaviour	subClassOf	BCIO:050763---self-efficacy belief for a behaviour in the face of social pressure
BCIO:006044---situational self-efficacy belief for a behaviour	subClassOf	BCIO:050764---self-efficacy belief for a behaviour under conditions of stress
BCIO:015660---preschool student role population statistic	subClassOf	BCIO:015662---proportion preschool student role population statistic
BCIO:015660---preschool student role population statistic	subClassOf	BCIO:015661---percentage preschool student role population statistic
BCIO:015442---independently wealthy status population statistic	subClassOf	BCIO:015443---percentage independently wealthy status population statistic
BCIO:015442---independently wealthy status population statistic	subClassOf	BCIO:015444---proportion independently wealthy status population statistic
BCIO:006019---belief about consequences of behaviour	subClassOf	BCIO:006033---belief about the timing of the consequences of behaviour
BCIO:006019---belief about consequences of behaviour	subClassOf	BCIO:006148---evaluative belief about the consequences of behaviour
BCIO:006019---belief about consequences of behaviour	subClassOf	BCIO:006020---belief about social consequences of behaviour
BCIO:006019---belief about consequences of behaviour	subClassOf	BCIO:050604---belief about the financial consequences of a behaviour
BCIO:006019---belief about consequences of behaviour	subClassOf	BCIO:050219---belief about health consequences of behaviour
BCIO:006019---belief about consequences of behaviour	subClassOf	BCIO:050218---belief about emotional consequences of behaviour
BCIO:050481---past behaviour	subClassOf	BCIO:050827---past occurrence of a target behaviour
BCIO:050900---social behavioural consequence	subClassOf	BCIO:050901---wider community behavioural consequence
BCIO:050900---social behavioural consequence	subClassOf	BCIO:050899---family behavioural consequence
BCIO:050760---schedule of reinforcement	subClassOf	BCIO:050684---intermittent schedule of reinforcement
BCIO:015098---gender identity	subClassOf	BCIO:015104---cisgender
BCIO:015098---gender identity	subClassOf	BCIO:010112---male gender
BCIO:015098---gender identity	subClassOf	BCIO:015101---nonbinary gender
BCIO:015098---gender identity	subClassOf	BCIO:010111---female gender
BCIO:015098---gender identity	subClassOf	BCIO:015103---transgender
BCIO:036114---tobacco use behaviour	subClassOf	BCIO:036103---tobacco smoking behaviour
BCIO:050714---motivational disposition	subClassOf	BCIO:050715---motivational disposition not to change behaviour
BCIO:050714---motivational disposition	subClassOf	BCIO:050716---motivational disposition to change behaviour
BCIO:050714---motivational disposition	subClassOf	BCIO:050709---motivational disposition for behavioural maintenance
BCIO:050714---motivational disposition	subClassOf	BCIO:006060---motivational orientation
BCIO:036029---posture behaviour	subClassOf	BCIO:036067---lying down
BCIO:036029---posture behaviour	subClassOf	BCIO:036070---standing
BCIO:036029---posture behaviour	subClassOf	BCIO:036068---reclining
BCIO:036029---posture behaviour	subClassOf	BCIO:050460---postural expressive behaviour
BCIO:036029---posture behaviour	subClassOf	BCIO:036069---sitting
BCIO:011010---electronic mode of delivery	subClassOf	BCIO:011020---radio broadcast mode of delivery
BCIO:011010---electronic mode of delivery	subClassOf	BCIO:011027---website mode of delivery
BCIO:011010---electronic mode of delivery	subClassOf	BCIO:011019---playable electronic storage mode of delivery
BCIO:011010---electronic mode of delivery	subClassOf	BCIO:011012---mobile digital device mode of delivery
